"3.5999999999999948","-1.0410626203928295E-6","5.3859592691394014E-6"
"3.6499999999999946","-7.969855052174657E-7","4.387832814117696E-6"
"3.6999999999999944","-6.006896120374695E-7","3.4835891937289532E-6"
"3.7499999999999942","-4.464745187552519E-7","2.707579908698701E-6"
"3.799999999999994","-3.276711811881837E-7","2.066710342213164E-6"
"3.849999999999994","-2.3768451045957715E-7","1.552749316996393E-6"
"3.8999999999999937","-1.7053822296587776E-7","1.150196316322181E-6"
"3.9499999999999935","-1.2110766526803516E-7","8.410917075733002E-7"
"3.9999999999999933","-8.516690103745303E-8","6.077773489982203E-7"
"4.049999999999994","-5.9333554686959414E-8","4.3432521180766597E-7"
"4.099999999999993","-4.096473619392051E-8","3.0713392005676614E-7"
"4.149999999999993","-2.803659585203663E-8","2.150327860675251E-7"
"4.199999999999993","-1.902613126432859E-8","1.491173285507836E-7"
"4.249999999999993","-1.2804829262720712E-8","1.0245877634036687E-7"
"4.299999999999993","-8.548091655838668E-9","6.977402332469735E-8"
"4.3499999999999925","-5.661072253504294E-9","4.710503534089288E-8"
"4.399999999999992","-3.7197539207531237E-9","3.153249251770196E-8"
"4.449999999999992","-2.4252617038584035E-9","2.0933451702698054E-8"
"4.499999999999992","-1.5691587696650145E-9","1.378405515738817E-8"
"4.549999999999992","-1.0075507510407975E-9","9.003644236071484E-9"
"4.599999999999992","-6.42066662352746E-10","5.834547418385306E-9"
"4.6499999999999915","-4.06089532880029E-10","3.751264697832124E-9"
"4.699999999999991","-2.549186234616639E-10","2.39307703270286E-9"
"4.749999999999991","-1.5882669746074532E-10","1.5148302851983426E-9"
"4.799999999999991","-9.821690515423225E-11","9.515093911874175E-10"
"4.849999999999991","-6.02813448932523E-11","5.930772718608768E-10"
"4.899999999999991","-3.671986716008976E-11","3.668257864793039E-10"
"4.94999999999999","-2.2198437723722556E-11","2.25140722359049E-10"
"4.99999999999999","-1.3317486497274322E-11","1.371143716027269E-10"
"5.04999999999999","-7.928102957458144E-12","8.28570239609515E-11"
"5.09999999999999","-4.6830046562498184E-12","4.967856298591916E-11"
"5.14999999999999","-2.7443590205277087E-12","2.955089361780006E-11"
"5.1999999999999895","-1.5953701909170476E-12","1.743791530929497E-11"
"5.249999999999989","-9.198529091458301E-13","1.0206861709331273E-11"
"5.299999999999989","-5.25933590033714E-13","5.9252221992082756E-12"
"5.349999999999989","-2.981281375487132E-13","3.4108361435259423E-12"
"5.399999999999989","-1.6750202568195637E-13","1.9465963333197722E-12"
"5.449999999999989","-9.324922712665283E-14","1.1011540910557879E-12"
"5.4999999999999885","-5.141783231232534E-14","6.172421895561499E-13"
"5.549999999999988","-2.806894044716551E-14","3.42729818253783E-13"
"5.599999999999988","-1.5161350406550993E-14","1.8843420443112146E-13"
"5.649999999999988","-8.097433804655014E-15","1.0253288184806522E-13"
"5.699999999999988","-4.272439856746008E-15","5.518186572104401E-14"
"5.749999999999988","-2.2245436152057438E-15","2.935136994561526E-14"
"5.799999999999987","-1.14133956227877E-15","1.5414906275507315E-14"
"5.849999999999987","-5.759201865044766E-16","7.983549864662368E-15"
"5.899999999999987","-2.8506076405595063E-16","4.070870440905084E-15"
"5.949999999999987","-1.3788281825219354E-16","2.0392103519458542E-15"
"5.999999999999987","-6.481106271964205E-17","1.0004467754594575E-15"
"6.0499999999999865","-2.934231859463905E-17","4.785858039313589E-16"
"6.099999999999986","-1.2599732256189097E-17","2.2172707797719184E-16"
"6.149999999999986","-4.978156803676987E-18","9.838777588045977E-17"
"6.199999999999986","-1.6798316253482155E-18","4.0977181948361024E-17"
"6.249999999999986","-3.5994647728459364E-19","1.5341920039565555E-17"
"6.299999999999986","9.739137242918092E-20","4.564366993907434E-18"
"6.349999999999985","2.0545161129107531E-19","4.611358051023047E-19"
"6.399999999999985","1.8958646818881668E-19","-8.111273445294336E-19"
"6.449999999999985","1.42063349289375E-19","-9.88907385704189E-19"
"6.499999999999985","9.632497495229917E-20","-8.149348345060282E-19"
